anio;mes_num;mes;actividad_productiva;categoria_item;item;ingreso_tn;utilizacion_tn;produccion_tn;venta_tn;unidad_medida;fuente_archivo
2025;3;Marzo;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Mantequilla;;;307.173;476.476;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Queso Mantecoso;;;28.140;28.140;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Quesos Frescos;;;368.242;368.406;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Quesos Madurados;;;1,142.220;1,175.648;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Yogurt;;;13,323.350;13,565.635;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE DERIVADOS LACTEOS, LECHES Y MEZCLAS LACTEAS;materia_prima;Grasa anhidra de leche (GAL);336.000;339.500;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DE DERIVADOS LACTEOS, LECHES Y MEZCLAS LACTEAS;materia_prima;Leche en polvo descremada (LPD);2,703.600;2,032.300;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DE DERIVADOS LACTEOS, LECHES Y MEZCLAS LACTEAS;materia_prima;Leche en polvo entera (LEP);2,250.200;3,717.400;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DE DERIVADOS LACTEOS, LECHES Y MEZCLAS LACTEAS;materia_prima;Leche fresca;64,367.500;63,988.500;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;materia_prima;Carne Industrial;1,038.354;973.711;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;materia_prima;Carne de Cerdo;2,468.137;2,205.661;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;materia_prima;Carne de ave;862.759;880.539;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;materia_prima;Maizena;268.152;251.694;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;materia_prima;Otros;129.292;143.432;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;materia_prima;Sal;62.707;47.724;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Ahumado;;;280.863;292.610;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Carne preparada-cocidos especiales;;;365.939;360.871;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Chicharrón de Prensa;;;148.005;119.881;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Chorizo;;;839.094;792.696;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Hamburguesa;;;777.343;784.722;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Hot Dog y/o Salchicha;;;2,912.347;2,976.073;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Jamonada;;;1,068.315;1,061.340;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Jamón;;;1,070.394;1,090.011;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Mortadela;;;125.120;131.403;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Otros;;;236.865;251.241;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Pastel;;;4.846;4.802;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Paté;;;85.774;80.891;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Queso de Chancho;;;10.542;9.652;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE EMBUTIDOS Y CARNES PREPARADAS;producto;Salame;;;11.510;10.350;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE FIDEO;materia_prima;Harina de Trigo;36,048.366;35,923.886;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DE FIDEO;producto;Fideo corriente a granel;;;1,571.380;1,526.380;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE FIDEO;producto;Fideo envasado;;;34,724.545;34,332.035;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE HARINA DE TRIGO;materia_prima;Trigo entero;219,835.890;230,045.052;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DE HARINA DE TRIGO;producto;Harina de Trigo;;;125,025.815;128,941.531;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE HARINA DE TRIGO;producto;Sub producto de trigo;;;25,091.156;27,161.896;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE HARINA DE TRIGO;producto;Sémola;;;543.820;530.930;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DE MALTA;materia_prima;Cebada;10,424.620;10,184.880;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DE MALTA;producto;Malta de cebada;;;7,584.400;8,719.178;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DEL CACAO;materia_prima;Cacao Grano;3,211.581;5,625.673;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DEL CACAO;materia_prima;Cocoa;3.590;2.540;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DEL CACAO;materia_prima;Licor de Cacao;5.120;3.210;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DEL CACAO;materia_prima;Manteca de Cacao;0.680;1.230;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DEL CACAO;materia_prima;Torta de Cacao;1.550;0.970;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DEL CACAO;producto;Cacao Grano;;;555.188;456.048;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DEL CACAO;producto;Chocolate y cobertura;;;4.310;3.600;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DEL CACAO;producto;Cocoa;;;458.320;185.320;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DEL CACAO;producto;Licor de cacao;;;877.420;912.342;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DEL CACAO;producto;Manteca de cacao;;;1,586.960;1,523.847;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DEL CACAO;producto;Polvo de Cacao;;;886.655;1,216.742;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DEL CACAO;producto;Torta de cacao;;;1,228.590;1,290.153;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DEL ESPARRAGO;materia_prima;Espárrago Fresco;5,416.630;5,016.505;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;3;Marzo;PROCESAMIENTO DEL ESPARRAGO;producto;Congelado;;;580.582;363.767;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DEL ESPARRAGO;producto;Conserva;;;1,165.000;1,455.000;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;3;Marzo;PROCESAMIENTO DEL ESPARRAGO;producto;Fresco;;;1,864.626;1,834.626;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;ACEITE ESENCIAL DE LIMÓN;materia_prima;Limón;4,530.000;4,530.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;ACEITE ESENCIAL DE LIMÓN;producto;Aceite Esencial de Limón;;;21.400;19.600;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;ACEITE ESENCIAL DE LIMÓN;producto;Cáscara de Limón;;;317.000;246.000;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;LECHES Y MEZCLAS LACTEAS;producto;Condensada;;;1,794.853;1,925.626;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;LECHES Y MEZCLAS LACTEAS;producto;Evaporadas;;;30,689.649;29,542.891;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;LECHES Y MEZCLAS LACTEAS;producto;Leche evaporada*;;;4,083.995;4,331.949;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;LECHES Y MEZCLAS LACTEAS;producto;Mezclas lácteas*;;;26,605.654;25,210.942;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;LECHES Y MEZCLAS LACTEAS;producto;Pasteurizada;;;15,992.989;15,359.821;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Crudo de Girasol;251.000;3,544.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Crudo de Palma;20,339.000;22,306.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Crudo de Palmiste;278.000;95.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Crudo de Soya;17,634.000;18,030.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Crudo de algodón;23.000;29.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Fruto de palma;25,250.000;25,556.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Maiz Amarillo Duro;5,542.000;5,542.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;Refinado de Soya;545.000;585.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ACEITES Y GRASAS;materia_prima;refinado de Palma;0.000;0.000;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ACEITES Y GRASAS;producto;Aceite Vegetal;;;22,151.513;22,676.983;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE ACEITES Y GRASAS;producto;Manteca Vegetal;;;6,622.434;6,900.004;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE ACEITES Y GRASAS;producto;Margarina;;;1,845.000;1,885.000;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Carbonato de calcio;4,989.608;4,711.915;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Grasas de pescado;4,612.124;4,735.245;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Harina de Pescado;3,203.971;3,241.996;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Maiz amarillo Duro;212,432.572;225,103.645;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Melaza;108.120;182.245;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Otros;27,577.988;25,809.963;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Polvillo de arroz;7,405.508;7,110.001;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Soya en grano;10.000;3,360.257;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Sub producto de trigo;10,220.174;9,109.247;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Torta de algodón;77.100;68.900;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;materia_prima;Torta de soya;93,005.044;96,337.968;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;producto;Alimento balanceado para aves carne;;;207,555.720;206,753.964;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;producto;Alimento balanceado para aves postura/reproductora;;;71,909.066;72,441.813;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;producto;Alimento balanceado para pavos y patos;;;4,320.578;4,497.976;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;producto;Alimento balanceado para porcinos;;;26,384.432;26,297.889;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;producto;Alimento balanceado para vacunos;;;8,513.558;8,669.147;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE ALIMENTOS BALANCEADOS;producto;Otros animales 1/;;;35,665.456;35,098.306;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE AVENA;materia_prima;Avena;10,002.590;3,956.267;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE AVENA;materia_prima;Azúcar;2.965;3.396;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE AVENA;materia_prima;Cebada;0.740;0.340;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE AVENA;materia_prima;Kiwicha;18.355;28.709;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE AVENA;materia_prima;Leche en Polvo;1.958;1.493;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE AVENA;materia_prima;Maca;5.941;4.987;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE AVENA;materia_prima;Quinua;24.656;27.681;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE AVENA;materia_prima;Soya;2.350;1.791;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE AVENA;materia_prima;Trigo;0.848;1.016;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE AVENA;producto;Avena;;;3,934.994;3,622.428;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE AVENA;producto;Enriquecido de cereales;;;571.002;522.516;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE AZUCAR;materia_prima;Caña de Azúcar;547,051.840;547,051.840;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE AZUCAR;producto;Azúcar;;;55,837.740;55,837.740;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Cremas;;;707.945;698.439;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Manjar blanco;;;567.694;595.541;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Mantequilla;;;469.861;422.683;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Queso Mantecoso;;;28.240;28.240;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Quesos Frescos;;;379.885;367.414;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Quesos Madurados;;;1,137.459;1,149.422;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE DERIVADOS LACTEOS;producto;Yogurt;;;11,905.066;12,452.762;Toneladas;2025 PRODUCCIÓN Y VENTA DE LA  ACTIVIDAD PRODUCTIVA.xlsx
2025;4;Abril;PROCESAMIENTO DE DERIVADOS LACTEOS, LECHES Y MEZCLAS LACTEAS;materia_prima;Grasa anhidra de leche (GAL);1,162.560;315.234;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE DERIVADOS LACTEOS, LECHES Y MEZCLAS LACTEAS;materia_prima;Leche en polvo descremada (LPD);3,228.802;1,732.745;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
2025;4;Abril;PROCESAMIENTO DE DERIVADOS LACTEOS, LECHES Y MEZCLAS LACTEAS;materia_prima;Leche en polvo entera (LEP);4,087.099;3,173.450;;;Toneladas;2025 INGRESO Y UTILIZACION DE MATERIA PRIMA SEGÚN ACTIVIDAD PRODUCTIVA(1).xlsx
